ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2021-01-10,661116984348270,el salvador,13.668889,-88.866111,414218989431133,honduras,14.633333,-86.816667,1279,travel counts
2021-01-10,711084376012350,vietnam,14.016666666667,107.9,642311629554632,cambodia,12.733333,105.666667,5122,travel counts
2021-01-10,2414720828591431,romania,46.0,25.0,351886962112263,italy,43.0,12.0,6546,travel counts
2021-01-10,384833669025234,slovenia,46.0,15.0,351886962112263,italy,43.0,12.0,1957,travel counts
2021-01-10,2282619438622633,austria,48.0,14.0,384833669025234,slovenia,46.0,15.0,1205,travel counts
2021-01-10,2282619438622633,austria,48.0,14.0,351886962112263,italy,43.0,12.0,1537,travel counts
2021-01-10,351886962112263,italy,43.0,12.0,384833669025234,slovenia,46.0,15.0,1218,travel counts
2021-01-10,345922999375723,bolivia,-17.056869611111,-64.991228611111,1983580781764432,peru,-8.0,-78.0,1105,travel counts
2021-01-10,362070071076950,netherlands,52.316666666667,5.55,680120905754069,france,47.0,2.0,1688,travel counts
2021-01-10,404888597011746,luxembourg,49.77,6.13,680120905754069,france,47.0,2.0,7025,travel counts
2021-01-10,731553183908171,kosovo,42.6,20.85,400835317162981,croatia,45.25,15.466667,1298,travel counts
2021-01-10,1080265735511471,spain,40.0,-3.0,680120905754069,france,47.0,2.0,11336,travel counts
2021-01-10,937148070010051,united states,40.0,-100.0,381900512398634,ecuador,-1.4666666666667,-78.816666666667,2024,travel counts
2021-01-10,2900912886801030,togo,8.25,1.183333,587958885041696,ghana,8.0,-1.0,1294,travel counts
2021-01-10,346733206197678,indonesia,-0.8349,113.4668,463167797558589,taiwan,24.0,121.0,3007,travel counts
2021-01-10,312478709447704,portugal,38.7,-9.1833333333333,680120905754069,france,47.0,2.0,6090,travel counts
2021-01-10,366682297538943,pakistan,29.0,69.0,851705715169048,saudi arabia,23.716667,44.116667,1686,travel counts
2021-01-10,1212072302300528,guatemala,15.5,-90.25,661116984348270,el salvador,13.668889,-88.866111,1483,travel counts
2021-01-10,680120905754069,france,47.0,2.0,1080265735511471,spain,40.0,-3.0,12650,travel counts
2021-01-10,1317763431707213,germany,51.0,10.0,1080265735511471,spain,40.0,-3.0,1831,travel counts
2021-01-10,2414720828591431,romania,46.0,25.0,852597565113521,united kingdom,54.0,-2.0,3721,travel counts
2021-01-10,475814519825093,belgium,51.0,5.0,852597565113521,united kingdom,54.0,-2.0,1350,travel counts
2021-01-10,597585864063467,united arab emirates,23.783333,54.0,852597565113521,united kingdom,54.0,-2.0,1523,travel counts
2021-01-10,1080265735511471,spain,40.0,-3.0,852597565113521,united kingdom,54.0,-2.0,2617,travel counts
2021-01-10,2419372088349100,iraq,33.0,43.0,1237068956456866,kuwait,29.166667,47.6,3862,travel counts
2021-01-10,627913770953274,sweden,61.0,15.0,331955067734176,finland,64.0,26.0,1239,travel counts
2021-01-10,2282619438622633,austria,48.0,14.0,616857608787515,hungary,47.0,19.0,4385,travel counts
2021-01-10,346733206197678,indonesia,-0.8349,113.4668,433497307408292,thailand,15.0,101.0,1812,travel counts
2021-01-10,419634095534324,malaysia,2.316667,111.55,433497307408292,thailand,15.0,101.0,4179,travel counts
2021-01-10,680120905754069,france,47.0,2.0,806572816378642,tunisia,34.0,9.0,1069,travel counts
2021-01-10,642311629554632,cambodia,12.733333,105.666667,433497307408292,thailand,15.0,101.0,8180,travel counts
2021-01-10,365511357395737,laos,19.366667,102.566667,433497307408292,thailand,15.0,101.0,15166,travel counts
2021-01-10,268664880750877,burkina faso,12.266667,-2.066667,433497307408292,thailand,15.0,101.0,1361,travel counts
2021-01-10,2318040415151986,algeria,28.0,2.0,806572816378642,tunisia,34.0,9.0,1012,travel counts
2021-01-10,616857608787515,hungary,47.0,19.0,417045315510881,czech republic,50.0,16.0,1271,travel counts
2021-01-10,343315869635106,philippines,11.333330555556,123.01666944444,810648062654687,canada,56.0,-109.0,1098,travel counts
2021-01-10,351785358793117,greece,39.0,22.0,407219260067826,bulgaria,42.75,25.5,1420,travel counts
2021-01-10,601856040330843,jamaica,18.1823878,-77.3217773,290913558509638,haiti,19.1,-72.33,2222,travel counts
2021-01-10,937148070010051,united states,40.0,-100.0,2272822426127539,puerto rico,18.25,-66.5,7413,travel counts
2021-01-10,505239163341639,estonia,59.0,26.0,331955067734176,finland,64.0,26.0,1327,travel counts
2021-01-10,401821703703677,serbia,43.95,20.933333333333,616857608787515,hungary,47.0,19.0,2333,travel counts
2021-01-10,417158592211893,india,21.0,77.0,376031519676735,bangladesh,24.016667,89.866667,16859,travel counts
2021-01-10,852597565113521,united kingdom,54.0,-2.0,937148070010051,united states,40.0,-100.0,1289,travel counts
2021-01-10,1983580781764432,peru,-8.0,-78.0,937148070010051,united states,40.0,-100.0,1460,travel counts
2021-01-10,2214566348625267,costa rica,10.0,-84.0,937148070010051,united states,40.0,-100.0,2100,travel counts
2021-01-10,2367165386637842,brazil,-11.0,-53.0,937148070010051,united states,40.0,-100.0,2287,travel counts
2021-01-10,711084376012350,vietnam,14.016666666667,107.9,365511357395737,laos,19.366667,102.566667,10408,travel counts
2021-01-10,937148070010051,united states,40.0,-100.0,661116984348270,el salvador,13.668889,-88.866111,1210,travel counts
2021-01-10,937148070010051,united states,40.0,-100.0,2367165386637842,brazil,-11.0,-53.0,1516,travel counts
2021-01-10,711084376012350,vietnam,14.016666666667,107.9,2367165386637842,brazil,-11.0,-53.0,1174,travel counts
2021-01-10,1231810770328071,poland,52.0,19.0,623759951440132,norway,61.0,8.0,1252,travel counts
