ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2021-01-18,1237068956456866,kuwait,29.166667,47.6,2419372088349100,iraq,33.0,43.0,1917,travel counts
2021-01-18,1231810770328071,poland,52.0,19.0,571822773304405,lithuania,55.5,24.0,1663,travel counts
2021-01-18,2318040415151986,algeria,28.0,2.0,2419372088349100,iraq,33.0,43.0,1323,travel counts
2021-01-18,2247289335332676,turkey,39.0,36.0,2419372088349100,iraq,33.0,43.0,1663,travel counts
2021-01-18,2367165386637842,brazil,-11.0,-53.0,606189189846925,uruguay,-32.733333,-56.65,3242,travel counts
2021-01-18,937148070010051,united states,40.0,-100.0,2272822426127539,puerto rico,18.25,-66.5,6088,travel counts
2021-01-18,2272551262804931,albania,41.0,20.0,731553183908171,kosovo,42.6,20.85,2012,travel counts
2021-01-18,351886962112263,italy,43.0,12.0,2666999523371674,san marino,43.933333333333,12.466666666667,4135,travel counts
2021-01-18,362070071076950,netherlands,52.316666666667,5.55,475814519825093,belgium,51.0,5.0,26933,travel counts
2021-01-18,366682297538943,pakistan,29.0,69.0,597585864063467,united arab emirates,23.783333,54.0,2839,travel counts
2021-01-18,1317763431707213,germany,51.0,10.0,475814519825093,belgium,51.0,5.0,7214,travel counts
2021-01-18,1231810770328071,poland,52.0,19.0,475814519825093,belgium,51.0,5.0,1493,travel counts
2021-01-18,419387851957862,egypt,26.0,29.0,597585864063467,united arab emirates,23.783333,54.0,1035,travel counts
2021-01-18,401821703703677,serbia,43.95,20.933333333333,475814519825093,belgium,51.0,5.0,1128,travel counts
2021-01-18,404888597011746,luxembourg,49.77,6.13,475814519825093,belgium,51.0,5.0,3068,travel counts
2021-01-18,937148070010051,united states,40.0,-100.0,381900512398634,ecuador,-1.4666666666667,-78.816666666667,1865,travel counts
2021-01-18,642311629554632,cambodia,12.733333,105.666667,711084376012350,vietnam,14.016666666667,107.9,4469,travel counts
2021-01-18,623759951440132,norway,61.0,8.0,627913770953274,sweden,61.0,15.0,1583,travel counts
2021-01-18,680120905754069,france,47.0,2.0,425473528186094,switzerland,46.798562,8.231973,63771,travel counts
2021-01-18,2367165386637842,brazil,-11.0,-53.0,345922999375723,bolivia,-17.056869611111,-64.991228611111,1420,travel counts
2021-01-18,2367165386637842,brazil,-11.0,-53.0,657349034710714,colombia,3.816667,-73.916667,1449,travel counts
2021-01-18,400835317162981,croatia,45.25,15.466667,2282619438622633,austria,48.0,14.0,3200,travel counts
2021-01-18,616857608787515,hungary,47.0,19.0,2282619438622633,austria,48.0,14.0,25918,travel counts
2021-01-18,417158592211893,india,21.0,77.0,366682297538943,pakistan,29.0,69.0,3954,travel counts
2021-01-18,851705715169048,saudi arabia,23.716667,44.116667,366682297538943,pakistan,29.0,69.0,1229,travel counts
