"ds","polygon1_id","polygon1_name","latitude1","longitude1","polygon2_id","polygon2_name","latitude2","longitude2","metric_value","metric_name"
"2021-09-19","376031519676735","bangladesh","24.016667","89.866667","417158592211893","india","21.0","77.0","13887","travel counts"
"2021-09-19","404888597011746","luxembourg","49.77","6.13","475814519825093","belgium","51.0","5.0","7550","travel counts"
"2021-09-19","346733206197678","indonesia","-0.8349","113.4668","463167797558589","taiwan","24.0","121.0","2211","travel counts"
"2021-09-19","616857608787515","hungary","47.0","19.0","1317763431707213","germany","51.0","10.0","6344","travel counts"
"2021-09-19","616857608787515","hungary","47.0","19.0","2414720828591431","romania","46.0","25.0","10128","travel counts"
"2021-09-19","731553183908171","kosovo","42.6","20.85","1317763431707213","germany","51.0","10.0","1029","travel counts"
"2021-09-19","597585864063467","united arab emirates","23.783333","54.0","343315869635106","philippines","11.333330555556","123.01666944444","1275","travel counts"
"2021-09-19","597585864063467","united arab emirates","23.783333","54.0","417158592211893","india","21.0","77.0","3919","travel counts"
"2021-09-19","407219260067826","bulgaria","42.75","25.5","1317763431707213","germany","51.0","10.0","2596","travel counts"
"2021-09-19","407219260067826","bulgaria","42.75","25.5","351785358793117","greece","39.0","22.0","3266","travel counts"
"2021-09-19","407219260067826","bulgaria","42.75","25.5","2414720828591431","romania","46.0","25.0","5168","travel counts"
"2021-09-19","417045315510881","czech republic","50.0","16.0","2282619438622633","austria","48.0","14.0","3503","travel counts"
"2021-09-19","321538001884900","bosnia and herzegovina","44.0","18.0","2282619438622633","austria","48.0","14.0","1777","travel counts"
"2021-09-19","2247289335332676","turkey","39.0","36.0","2282619438622633","austria","48.0","14.0","1031","travel counts"
"2021-09-19","833225000389252","slovakia","49.0","20.0","2282619438622633","austria","48.0","14.0","3158","travel counts"
"2021-09-19","400835317162981","croatia","45.25","15.466667","2282619438622633","austria","48.0","14.0","6084","travel counts"
"2021-09-19","616857608787515","hungary","47.0","19.0","2282619438622633","austria","48.0","14.0","9545","travel counts"
"2021-09-19","851705715169048","saudi arabia","23.716667","44.116667","419387851957862","egypt","26.0","29.0","2176","travel counts"
"2021-09-19","351785358793117","greece","39.0","22.0","2282619438622633","austria","48.0","14.0","1779","travel counts"
"2021-09-19","2318040415151986","algeria","28.0","2.0","419387851957862","egypt","26.0","29.0","1092","travel counts"
"2021-09-19","2414720828591431","romania","46.0","25.0","2282619438622633","austria","48.0","14.0","3589","travel counts"
"2021-09-19","425473528186094","switzerland","46.798562","8.231973","2282619438622633","austria","48.0","14.0","2774","travel counts"
"2021-09-19","384833669025234","slovenia","46.0","15.0","2282619438622633","austria","48.0","14.0","3679","travel counts"
"2021-09-19","1080265735511471","spain","40.0","-3.0","2282619438622633","austria","48.0","14.0","1140","travel counts"
"2021-09-19","362070071076950","netherlands","52.316666666667","5.55","2282619438622633","austria","48.0","14.0","1006","travel counts"
"2021-09-19","401821703703677","serbia","43.95","20.933333333333","2230412020541290","montenegro","42.766667","19.216667","1245","travel counts"
"2021-09-19","417158592211893","india","21.0","77.0","711084376012350","vietnam","14.016666666667","107.9","1079","travel counts"
"2021-09-19","365511357395737","laos","19.366667","102.566667","711084376012350","vietnam","14.016666666667","107.9","6623","travel counts"
"2021-09-19","642311629554632","cambodia","12.733333","105.666667","711084376012350","vietnam","14.016666666667","107.9","3228","travel counts"
"2021-09-19","401821703703677","serbia","43.95","20.933333333333","475814519825093","belgium","51.0","5.0","1037","travel counts"
"2021-09-19","417158592211893","india","21.0","77.0","597585864063467","united arab emirates","23.783333","54.0","6924","travel counts"
"2021-09-19","1080265735511471","spain","40.0","-3.0","475814519825093","belgium","51.0","5.0","7251","travel counts"
"2021-09-19","362070071076950","netherlands","52.316666666667","5.55","475814519825093","belgium","51.0","5.0","38924","travel counts"
"2021-09-19","623759951440132","norway","61.0","8.0","627913770953274","sweden","61.0","15.0","5685","travel counts"
"2021-09-19","351785358793117","greece","39.0","22.0","627913770953274","sweden","61.0","15.0","2822","travel counts"
"2021-09-19","1317763431707213","germany","51.0","10.0","627913770953274","sweden","61.0","15.0","4374","travel counts"
"2021-09-19","400835317162981","croatia","45.25","15.466667","627913770953274","sweden","61.0","15.0","1012","travel counts"
"2021-09-19","314322742593141","denmark","56.0","10.0","627913770953274","sweden","61.0","15.0","10647","travel counts"
"2021-09-19","1317763431707213","germany","51.0","10.0","321538001884900","bosnia and herzegovina","44.0","18.0","1376","travel counts"
"2021-09-19","1317763431707213","germany","51.0","10.0","417045315510881","czech republic","50.0","16.0","10935","travel counts"
"2021-09-19","400835317162981","croatia","45.25","15.466667","417045315510881","czech republic","50.0","16.0","3761","travel counts"
"2021-09-19","400835317162981","croatia","45.25","15.466667","321538001884900","bosnia and herzegovina","44.0","18.0","7178","travel counts"
"2021-09-19","616857608787515","hungary","47.0","19.0","417045315510881","czech republic","50.0","16.0","2182","travel counts"
"2021-09-19","401821703703677","serbia","43.95","20.933333333333","2282619438622633","austria","48.0","14.0","1909","travel counts"
"2021-09-19","417158592211893","india","21.0","77.0","366682297538943","pakistan","29.0","69.0","4108","travel counts"
