"ds","polygon1_id","polygon1_name","latitude1","longitude1","polygon2_id","polygon2_name","latitude2","longitude2","metric_value","metric_name"
"2021-04-01","937148070010051","united states","40.0","-100.0","414218989431133","honduras","14.633333","-86.816667","1214","travel counts"
"2021-04-01","711084376012350","vietnam","14.016666666667","107.9","642311629554632","cambodia","12.733333","105.666667","4801","travel counts"
"2021-04-01","1231810770328071","poland","52.0","19.0","571822773304405","lithuania","55.5","24.0","1844","travel counts"
"2021-04-01","2367165386637842","brazil","-11.0","-53.0","606189189846925","uruguay","-32.733333","-56.65","3196","travel counts"
"2021-04-01","376031519676735","bangladesh","24.016667","89.866667","851705715169048","saudi arabia","23.716667","44.116667","1611","travel counts"
"2021-04-01","417158592211893","india","21.0","77.0","851705715169048","saudi arabia","23.716667","44.116667","1279","travel counts"
"2021-04-01","937148070010051","united states","40.0","-100.0","452507115497292","nigeria","9.0","8.0","7346","travel counts"
"2021-04-01","351886962112263","italy","43.0","12.0","2666999523371674","san marino","43.933333333333","12.466666666667","1688","travel counts"
"2021-04-01","937148070010051","united states","40.0","-100.0","2272822426127539","puerto rico","18.25","-66.5","8999","travel counts"
"2021-04-01","346733206197678","indonesia","-0.8349","113.4668","417158592211893","india","21.0","77.0","2421","travel counts"
"2021-04-01","852597565113521","united kingdom","54.0","-2.0","2414720828591431","romania","46.0","25.0","1279","travel counts"
"2021-04-01","852597565113521","united kingdom","54.0","-2.0","1317763431707213","germany","51.0","10.0","1854","travel counts"
"2021-04-01","587958885041696","ghana","8.0","-1.0","388196578703505","sri lanka","7.0","81.0","1317","travel counts"
"2021-04-01","420975545355368","jordan","31.016667","36.616667","851705715169048","saudi arabia","23.716667","44.116667","1197","travel counts"
"2021-04-01","817571401952819","qatar","25.269535","51.212767","851705715169048","saudi arabia","23.716667","44.116667","1241","travel counts"
"2021-04-01","343315869635106","philippines","11.333330555556","123.01666944444","851705715169048","saudi arabia","23.716667","44.116667","4509","travel counts"
