ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2020-09-02,1317763431707213,germany,51.0,10.0,680120905754069,france,47.0,2.0,21521,travel counts
2020-09-02,425473528186094,switzerland,46.798562,8.231973,680120905754069,france,47.0,2.0,24660,travel counts
2020-09-02,475814519825093,belgium,51.0,5.0,680120905754069,france,47.0,2.0,27101,travel counts
2020-09-02,362070071076950,netherlands,52.316666666667,5.55,680120905754069,france,47.0,2.0,5685,travel counts
2020-09-02,1231810770328071,poland,52.0,19.0,680120905754069,france,47.0,2.0,1497,travel counts
2020-09-02,806572816378642,tunisia,34.0,9.0,680120905754069,france,47.0,2.0,2108,travel counts
2020-09-02,1080265735511471,spain,40.0,-3.0,680120905754069,france,47.0,2.0,21487,travel counts
2020-09-02,312478709447704,portugal,38.7,-9.1833333333333,680120905754069,france,47.0,2.0,4332,travel counts
2020-09-02,2247289335332676,turkey,39.0,36.0,680120905754069,france,47.0,2.0,1098,travel counts
2020-09-02,2282619438622633,austria,48.0,14.0,680120905754069,france,47.0,2.0,1138,travel counts
2020-09-02,852597565113521,united kingdom,54.0,-2.0,680120905754069,france,47.0,2.0,5405,travel counts
2020-09-02,2414720828591431,romania,46.0,25.0,680120905754069,france,47.0,2.0,1646,travel counts
2020-09-02,351886962112263,italy,43.0,12.0,680120905754069,france,47.0,2.0,14074,travel counts
2020-09-02,351785358793117,greece,39.0,22.0,680120905754069,france,47.0,2.0,1756,travel counts
2020-09-02,404888597011746,luxembourg,49.77,6.13,680120905754069,france,47.0,2.0,10958,travel counts
2020-09-02,388350675343876,moldova,47.0,29.0,2414720828591431,romania,46.0,25.0,1890,travel counts
2020-09-02,1317763431707213,germany,51.0,10.0,351886962112263,italy,43.0,12.0,12506,travel counts
2020-09-02,362070071076950,netherlands,52.316666666667,5.55,351886962112263,italy,43.0,12.0,1733,travel counts
2020-09-02,1231810770328071,poland,52.0,19.0,351886962112263,italy,43.0,12.0,1191,travel counts
2020-09-02,1080265735511471,spain,40.0,-3.0,351886962112263,italy,43.0,12.0,3402,travel counts
2020-09-02,2414720828591431,romania,46.0,25.0,351886962112263,italy,43.0,12.0,2489,travel counts
2020-09-02,400835317162981,croatia,45.25,15.466667,351886962112263,italy,43.0,12.0,1838,travel counts
2020-09-02,2272551262804931,albania,41.0,20.0,351886962112263,italy,43.0,12.0,1058,travel counts
2020-09-02,425473528186094,switzerland,46.798562,8.231973,351886962112263,italy,43.0,12.0,12881,travel counts
2020-09-02,2666999523371674,san marino,43.933333333333,12.466666666667,351886962112263,italy,43.0,12.0,3087,travel counts
2020-09-02,351785358793117,greece,39.0,22.0,351886962112263,italy,43.0,12.0,2268,travel counts
2020-09-02,417045315510881,czech republic,50.0,16.0,351886962112263,italy,43.0,12.0,1170,travel counts
2020-09-02,414218989431133,honduras,14.633333,-86.816667,417158592211893,india,21.0,77.0,1048,travel counts
2020-09-02,346733206197678,indonesia,-0.8349,113.4668,417158592211893,india,21.0,77.0,4255,travel counts
2020-09-02,711084376012350,vietnam,14.016666666667,107.9,417158592211893,india,21.0,77.0,3154,travel counts
2020-09-02,937148070010051,united states,40.0,-100.0,417158592211893,india,21.0,77.0,1835,travel counts
2020-09-02,2247289335332676,turkey,39.0,36.0,417158592211893,india,21.0,77.0,1035,travel counts
2020-09-02,343315869635106,philippines,11.333330555556,123.01666944444,417158592211893,india,21.0,77.0,2119,travel counts
2020-09-02,376031519676735,bangladesh,24.016667,89.866667,417158592211893,india,21.0,77.0,20015,travel counts
2020-09-02,417158592211893,india,21.0,77.0,851705715169048,saudi arabia,23.716667,44.116667,1676,travel counts
2020-09-02,343315869635106,philippines,11.333330555556,123.01666944444,851705715169048,saudi arabia,23.716667,44.116667,4244,travel counts
2020-09-02,376031519676735,bangladesh,24.016667,89.866667,851705715169048,saudi arabia,23.716667,44.116667,1044,travel counts
2020-09-02,661116984348270,el salvador,13.668889,-88.866111,414218989431133,honduras,14.633333,-86.816667,1098,travel counts
2020-09-02,711084376012350,vietnam,14.016666666667,107.9,346733206197678,indonesia,-0.8349,113.4668,1132,travel counts
2020-09-02,419634095534324,malaysia,2.316667,111.55,346733206197678,indonesia,-0.8349,113.4668,8854,travel counts
2020-09-02,343315869635106,philippines,11.333330555556,123.01666944444,346733206197678,indonesia,-0.8349,113.4668,1210,travel counts
2020-09-02,853970694951300,south korea,36.0,128.0,346733206197678,indonesia,-0.8349,113.4668,1115,travel counts
2020-09-02,366682297538943,pakistan,29.0,69.0,597585864063467,united arab emirates,23.783333,54.0,2892,travel counts
2020-09-02,343315869635106,philippines,11.333330555556,123.01666944444,793335024385721,japan,35.0,136.0,1512,travel counts
2020-09-02,1317763431707213,germany,51.0,10.0,1231810770328071,poland,52.0,19.0,23369,travel counts
2020-09-02,616857608787515,hungary,47.0,19.0,1231810770328071,poland,52.0,19.0,1493,travel counts
2020-09-02,362070071076950,netherlands,52.316666666667,5.55,1231810770328071,poland,52.0,19.0,2203,travel counts
2020-09-02,571822773304405,lithuania,55.5,24.0,1231810770328071,poland,52.0,19.0,1590,travel counts
2020-09-02,680120905754069,france,47.0,2.0,1231810770328071,poland,52.0,19.0,1256,travel counts
2020-09-02,627913770953274,sweden,61.0,15.0,1231810770328071,poland,52.0,19.0,1575,travel counts
2020-09-02,833225000389252,slovakia,49.0,20.0,1231810770328071,poland,52.0,19.0,1583,travel counts
2020-09-02,2247289335332676,turkey,39.0,36.0,1231810770328071,poland,52.0,19.0,1088,travel counts
2020-09-02,2282619438622633,austria,48.0,14.0,1231810770328071,poland,52.0,19.0,1665,travel counts
2020-09-02,351886962112263,italy,43.0,12.0,1231810770328071,poland,52.0,19.0,1153,travel counts
2020-09-02,852597565113521,united kingdom,54.0,-2.0,1231810770328071,poland,52.0,19.0,3870,travel counts
2020-09-02,417045315510881,czech republic,50.0,16.0,1231810770328071,poland,52.0,19.0,5500,travel counts
2020-09-02,417158592211893,india,21.0,77.0,366682297538943,pakistan,29.0,69.0,9626,travel counts
2020-09-02,597585864063467,united arab emirates,23.783333,54.0,366682297538943,pakistan,29.0,69.0,2768,travel counts
2020-09-02,711084376012350,vietnam,14.016666666667,107.9,365511357395737,laos,19.366667,102.566667,12508,travel counts
2020-09-02,433497307408292,thailand,15.0,101.0,365511357395737,laos,19.366667,102.566667,9301,travel counts
2020-09-02,312478709447704,portugal,38.7,-9.1833333333333,2367165386637842,brazil,-11.0,-53.0,1892,travel counts
2020-09-02,921744301497079,argentina,-34.0,-64.0,2367165386637842,brazil,-11.0,-53.0,2138,travel counts
2020-09-02,606189189846925,uruguay,-32.733333,-56.65,2367165386637842,brazil,-11.0,-53.0,3337,travel counts
2020-09-02,711084376012350,vietnam,14.016666666667,107.9,376031519676735,bangladesh,24.016667,89.866667,1392,travel counts
2020-09-02,417158592211893,india,21.0,77.0,376031519676735,bangladesh,24.016667,89.866667,19471,travel counts
2020-09-02,401821703703677,serbia,43.95,20.933333333333,616857608787515,hungary,47.0,19.0,1107,travel counts
2020-09-02,833225000389252,slovakia,49.0,20.0,616857608787515,hungary,47.0,19.0,1861,travel counts
2020-09-02,851705715169048,saudi arabia,23.716667,44.116667,376031519676735,bangladesh,24.016667,89.866667,1069,travel counts
2020-09-02,2414720828591431,romania,46.0,25.0,616857608787515,hungary,47.0,19.0,4895,travel counts
2020-09-02,417045315510881,czech republic,50.0,16.0,616857608787515,hungary,47.0,19.0,1189,travel counts
2020-09-02,2247289335332676,turkey,39.0,36.0,2419372088349100,iraq,33.0,43.0,1873,travel counts
2020-09-02,833225000389252,slovakia,49.0,20.0,417045315510881,czech republic,50.0,16.0,5221,travel counts
2020-09-02,417158592211893,india,21.0,77.0,937148070010051,united states,40.0,-100.0,1737,travel counts
2020-09-02,792883017828749,mexico,23.316667,-102.366667,937148070010051,united states,40.0,-100.0,68731,travel counts
2020-09-02,2367165386637842,brazil,-11.0,-53.0,937148070010051,united states,40.0,-100.0,1630,travel counts
2020-09-02,343315869635106,philippines,11.333330555556,123.01666944444,937148070010051,united states,40.0,-100.0,2560,travel counts
2020-09-02,346733206197678,indonesia,-0.8349,113.4668,853970694951300,south korea,36.0,128.0,1283,travel counts
2020-09-02,401821703703677,serbia,43.95,20.933333333333,321538001884900,bosnia and herzegovina,44.0,18.0,2715,travel counts
2020-09-02,400835317162981,croatia,45.25,15.466667,321538001884900,bosnia and herzegovina,44.0,18.0,3919,travel counts
2020-09-02,401821703703677,serbia,43.95,20.933333333333,475814519825093,belgium,51.0,5.0,1285,travel counts
2020-09-02,680120905754069,france,47.0,2.0,475814519825093,belgium,51.0,5.0,27560,travel counts
2020-09-02,680120905754069,france,47.0,2.0,425473528186094,switzerland,46.798562,8.231973,25937,travel counts
2020-09-02,2282619438622633,austria,48.0,14.0,425473528186094,switzerland,46.798562,8.231973,2203,travel counts
2020-09-02,1317763431707213,germany,51.0,10.0,384833669025234,slovenia,46.0,15.0,1275,travel counts
2020-09-02,2282619438622633,austria,48.0,14.0,384833669025234,slovenia,46.0,15.0,3318,travel counts
2020-09-02,2367165386637842,brazil,-11.0,-53.0,657349034710714,colombia,3.816667,-73.916667,1796,travel counts
2020-09-02,381900512398634,ecuador,-1.4666666666667,-78.816666666667,657349034710714,colombia,3.816667,-73.916667,3280,travel counts
2020-09-02,937148070010051,united states,40.0,-100.0,792883017828749,mexico,23.316667,-102.366667,59753,travel counts
2020-09-02,505239163341639,estonia,59.0,26.0,331955067734176,finland,64.0,26.0,2365,travel counts
2020-09-02,627913770953274,sweden,61.0,15.0,331955067734176,finland,64.0,26.0,1810,travel counts
2020-09-02,937148070010051,united states,40.0,-100.0,452507115497292,nigeria,9.0,8.0,3417,travel counts
2020-09-02,597585864063467,united arab emirates,23.783333,54.0,422079025311801,oman,20.233333,55.966667,1397,travel counts
2020-09-02,401821703703677,serbia,43.95,20.933333333333,731553183908171,kosovo,42.6,20.85,1747,travel counts
2020-09-02,2272551262804931,albania,41.0,20.0,731553183908171,kosovo,42.6,20.85,5296,travel counts
2020-09-02,365511357395737,laos,19.366667,102.566667,711084376012350,vietnam,14.016666666667,107.9,11997,travel counts
2020-09-02,346733206197678,indonesia,-0.8349,113.4668,711084376012350,vietnam,14.016666666667,107.9,1071,travel counts
2020-09-02,417158592211893,india,21.0,77.0,711084376012350,vietnam,14.016666666667,107.9,2946,travel counts
2020-09-02,793335024385721,japan,35.0,136.0,711084376012350,vietnam,14.016666666667,107.9,1056,travel counts
2020-09-02,2367165386637842,brazil,-11.0,-53.0,711084376012350,vietnam,14.016666666667,107.9,1842,travel counts
2020-09-02,376031519676735,bangladesh,24.016667,89.866667,711084376012350,vietnam,14.016666666667,107.9,1222,travel counts
2020-09-02,642311629554632,cambodia,12.733333,105.666667,711084376012350,vietnam,14.016666666667,107.9,3326,travel counts
2020-09-02,1317763431707213,germany,51.0,10.0,351785358793117,greece,39.0,22.0,3308,travel counts
2020-09-02,1237068956456866,kuwait,29.166667,47.6,343315869635106,philippines,11.333330555556,123.01666944444,1399,travel counts
2020-09-02,346733206197678,indonesia,-0.8349,113.4668,343315869635106,philippines,11.333330555556,123.01666944444,1157,travel counts
2020-09-02,362070071076950,netherlands,52.316666666667,5.55,351785358793117,greece,39.0,22.0,1819,travel counts
2020-09-02,417158592211893,india,21.0,77.0,343315869635106,philippines,11.333330555556,123.01666944444,2241,travel counts
2020-09-02,793335024385721,japan,35.0,136.0,343315869635106,philippines,11.333330555556,123.01666944444,1565,travel counts
2020-09-02,680120905754069,france,47.0,2.0,351785358793117,greece,39.0,22.0,1170,travel counts
2020-09-02,407219260067826,bulgaria,42.75,25.5,351785358793117,greece,39.0,22.0,2696,travel counts
2020-09-02,937148070010051,united states,40.0,-100.0,343315869635106,philippines,11.333330555556,123.01666944444,2476,travel counts
2020-09-02,2247289335332676,turkey,39.0,36.0,351785358793117,greece,39.0,22.0,1310,travel counts
2020-09-02,817571401952819,qatar,25.269535,51.212767,343315869635106,philippines,11.333330555556,123.01666944444,1426,travel counts
2020-09-02,851705715169048,saudi arabia,23.716667,44.116667,343315869635106,philippines,11.333330555556,123.01666944444,4509,travel counts
2020-09-02,463167797558589,taiwan,24.0,121.0,343315869635106,philippines,11.333330555556,123.01666944444,1161,travel counts
2020-09-02,351886962112263,italy,43.0,12.0,351785358793117,greece,39.0,22.0,1247,travel counts
2020-09-02,2414720828591431,romania,46.0,25.0,351785358793117,greece,39.0,22.0,1153,travel counts
