ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2020-11-09,420975545355368,jordan,31.016667,36.616667,851705715169048,saudi arabia,23.716667,44.116667,1121,travel counts
2020-11-09,417158592211893,india,21.0,77.0,851705715169048,saudi arabia,23.716667,44.116667,1302,travel counts
2020-11-09,419387851957862,egypt,26.0,29.0,851705715169048,saudi arabia,23.716667,44.116667,1865,travel counts
2020-11-09,417158592211893,india,21.0,77.0,1462081337261943,bhutan,27.45,90.5,3744,travel counts
2020-11-09,571822773304405,lithuania,55.5,24.0,827650550921642,latvia,57.0,25.0,1004,travel counts
2020-11-09,343315869635106,philippines,11.333330555556,123.01666944444,851705715169048,saudi arabia,23.716667,44.116667,3967,travel counts
2020-11-09,711084376012350,vietnam,14.016666666667,107.9,642311629554632,cambodia,12.733333,105.666667,4603,travel counts
2020-11-09,433497307408292,thailand,15.0,101.0,642311629554632,cambodia,12.733333,105.666667,8868,travel counts
2020-11-09,921744301497079,argentina,-34.0,-64.0,427725857796526,paraguay,-23.266667,-58.083333,2031,travel counts
2020-11-09,376031519676735,bangladesh,24.016667,89.866667,851705715169048,saudi arabia,23.716667,44.116667,1109,travel counts
2020-11-09,601856040330843,jamaica,18.1823878,-77.3217773,290913558509638,haiti,19.1,-72.33,2213,travel counts
2020-11-09,351886962112263,italy,43.0,12.0,680120905754069,france,47.0,2.0,7354,travel counts
2020-11-09,1080265735511471,spain,40.0,-3.0,680120905754069,france,47.0,2.0,13220,travel counts
2020-11-09,2367165386637842,brazil,-11.0,-53.0,427725857796526,paraguay,-23.266667,-58.083333,9679,travel counts
2020-11-09,937148070010051,united states,40.0,-100.0,452507115497292,nigeria,9.0,8.0,3843,travel counts
2020-11-09,937148070010051,united states,40.0,-100.0,2367165386637842,brazil,-11.0,-53.0,1317,travel counts
2020-11-09,345922999375723,bolivia,-17.056869611111,-64.991228611111,2367165386637842,brazil,-11.0,-53.0,1628,travel counts
2020-11-09,606189189846925,uruguay,-32.733333,-56.65,2367165386637842,brazil,-11.0,-53.0,4309,travel counts
2020-11-09,362070071076950,netherlands,52.316666666667,5.55,680120905754069,france,47.0,2.0,3156,travel counts
2020-11-09,2230412020541290,montenegro,42.766667,19.216667,731553183908171,kosovo,42.6,20.85,1090,travel counts
2020-11-09,401821703703677,serbia,43.95,20.933333333333,731553183908171,kosovo,42.6,20.85,2339,travel counts
2020-11-09,2272551262804931,albania,41.0,20.0,731553183908171,kosovo,42.6,20.85,3142,travel counts
2020-11-09,343315869635106,philippines,11.333330555556,123.01666944444,268664880750877,burkina faso,12.266667,-2.066667,5588,travel counts
2020-11-09,657349034710714,colombia,3.816667,-73.916667,2367165386637842,brazil,-11.0,-53.0,1560,travel counts
2020-11-09,711084376012350,vietnam,14.016666666667,107.9,417158592211893,india,21.0,77.0,1357,travel counts
2020-11-09,343315869635106,philippines,11.333330555556,123.01666944444,417158592211893,india,21.0,77.0,1806,travel counts
2020-11-09,366682297538943,pakistan,29.0,69.0,417158592211893,india,21.0,77.0,4370,travel counts
2020-11-09,937148070010051,united states,40.0,-100.0,417158592211893,india,21.0,77.0,1819,travel counts
2020-11-09,549126165612289,nepal,26.533333333333,86.733333333333,417158592211893,india,21.0,77.0,15809,travel counts
2020-11-09,346733206197678,indonesia,-0.8349,113.4668,417158592211893,india,21.0,77.0,3188,travel counts
2020-11-09,376031519676735,bangladesh,24.016667,89.866667,417158592211893,india,21.0,77.0,15616,travel counts
2020-11-09,810648062654687,canada,56.0,-109.0,417158592211893,india,21.0,77.0,1079,travel counts
2020-11-09,597585864063467,united arab emirates,23.783333,54.0,417158592211893,india,21.0,77.0,4885,travel counts
2020-11-09,852597565113521,united kingdom,54.0,-2.0,417158592211893,india,21.0,77.0,1346,travel counts
2020-11-09,851705715169048,saudi arabia,23.716667,44.116667,417158592211893,india,21.0,77.0,1877,travel counts
2020-11-09,1462081337261943,bhutan,27.45,90.5,417158592211893,india,21.0,77.0,3728,travel counts
2020-11-09,425473528186094,switzerland,46.798562,8.231973,680120905754069,france,47.0,2.0,7337,travel counts
2020-11-09,312478709447704,portugal,38.7,-9.1833333333333,2367165386637842,brazil,-11.0,-53.0,2573,travel counts
2020-11-09,427725857796526,paraguay,-23.266667,-58.083333,2367165386637842,brazil,-11.0,-53.0,8917,travel counts
2020-11-09,427725857796526,paraguay,-23.266667,-58.083333,921744301497079,argentina,-34.0,-64.0,1982,travel counts
2020-11-09,345922999375723,bolivia,-17.056869611111,-64.991228611111,921744301497079,argentina,-34.0,-64.0,1159,travel counts
2020-11-09,417045315510881,czech republic,50.0,16.0,833225000389252,slovakia,49.0,20.0,4614,travel counts
2020-11-09,921744301497079,argentina,-34.0,-64.0,2367165386637842,brazil,-11.0,-53.0,2113,travel counts
2020-11-09,2367165386637842,brazil,-11.0,-53.0,921744301497079,argentina,-34.0,-64.0,1882,travel counts
2020-11-09,937148070010051,united states,40.0,-100.0,343315869635106,philippines,11.333330555556,123.01666944444,2283,travel counts
2020-11-09,407219260067826,bulgaria,42.75,25.5,351785358793117,greece,39.0,22.0,1676,travel counts
