ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2020-12-01,852597565113521,united kingdom,54.0,-2.0,475814519825093,belgium,51.0,5.0,2591,travel counts
2020-12-01,616857608787515,hungary,47.0,19.0,417045315510881,czech republic,50.0,16.0,1745,travel counts
2020-12-01,833225000389252,slovakia,49.0,20.0,417045315510881,czech republic,50.0,16.0,4418,travel counts
2020-12-01,937148070010051,united states,40.0,-100.0,452507115497292,nigeria,9.0,8.0,4477,travel counts
2020-12-01,343315869635106,philippines,11.333330555556,123.01666944444,587958885041696,ghana,8.0,-1.0,5670,travel counts
2020-12-01,2900912886801030,togo,8.25,1.183333,587958885041696,ghana,8.0,-1.0,1098,travel counts
2020-12-01,401821703703677,serbia,43.95,20.933333333333,321538001884900,bosnia and herzegovina,44.0,18.0,1739,travel counts
2020-12-01,1231810770328071,poland,52.0,19.0,417045315510881,czech republic,50.0,16.0,5061,travel counts
2020-12-01,597585864063467,united arab emirates,23.783333,54.0,817571401952819,qatar,25.269535,51.212767,1273,travel counts
2020-12-01,343315869635106,philippines,11.333330555556,123.01666944444,817571401952819,qatar,25.269535,51.212767,1182,travel counts
2020-12-01,419387851957862,egypt,26.0,29.0,597585864063467,united arab emirates,23.783333,54.0,1289,travel counts
2020-12-01,404888597011746,luxembourg,49.77,6.13,475814519825093,belgium,51.0,5.0,5909,travel counts
2020-12-01,362070071076950,netherlands,52.316666666667,5.55,475814519825093,belgium,51.0,5.0,23045,travel counts
2020-12-01,417158592211893,india,21.0,77.0,597585864063467,united arab emirates,23.783333,54.0,5168,travel counts
2020-12-01,376031519676735,bangladesh,24.016667,89.866667,597585864063467,united arab emirates,23.783333,54.0,1044,travel counts
2020-12-01,343315869635106,philippines,11.333330555556,123.01666944444,597585864063467,united arab emirates,23.783333,54.0,1663,travel counts
2020-12-01,680120905754069,france,47.0,2.0,475814519825093,belgium,51.0,5.0,20561,travel counts
2020-12-01,366682297538943,pakistan,29.0,69.0,597585864063467,united arab emirates,23.783333,54.0,2881,travel counts
2020-12-01,1317763431707213,germany,51.0,10.0,475814519825093,belgium,51.0,5.0,9095,travel counts
2020-12-01,792883017828749,mexico,23.316667,-102.366667,937148070010051,united states,40.0,-100.0,117272,travel counts
2020-12-01,1046047628918648,dominican republic,19.0,-70.666667,937148070010051,united states,40.0,-100.0,4097,travel counts
2020-12-01,362070071076950,netherlands,52.316666666667,5.55,1231810770328071,poland,52.0,19.0,1649,travel counts
2020-12-01,1317763431707213,germany,51.0,10.0,1231810770328071,poland,52.0,19.0,15450,travel counts
2020-12-01,657349034710714,colombia,3.816667,-73.916667,937148070010051,united states,40.0,-100.0,2793,travel counts
2020-12-01,1212072302300528,guatemala,15.5,-90.25,937148070010051,united states,40.0,-100.0,1529,travel counts
2020-12-01,452507115497292,nigeria,9.0,8.0,937148070010051,united states,40.0,-100.0,4284,travel counts
2020-12-01,810648062654687,canada,56.0,-109.0,937148070010051,united states,40.0,-100.0,13566,travel counts
2020-12-01,381900512398634,ecuador,-1.4666666666667,-78.816666666667,937148070010051,united states,40.0,-100.0,2159,travel counts
2020-12-01,711084376012350,vietnam,14.016666666667,107.9,365511357395737,laos,19.366667,102.566667,10544,travel counts
2020-12-01,2272822426127539,puerto rico,18.25,-66.5,937148070010051,united states,40.0,-100.0,7176,travel counts
2020-12-01,627913770953274,sweden,61.0,15.0,1231810770328071,poland,52.0,19.0,1067,travel counts
2020-12-01,571822773304405,lithuania,55.5,24.0,1231810770328071,poland,52.0,19.0,2033,travel counts
2020-12-01,331955067734176,finland,64.0,26.0,627913770953274,sweden,61.0,15.0,1489,travel counts
2020-12-01,1317763431707213,germany,51.0,10.0,627913770953274,sweden,61.0,15.0,1550,travel counts
2020-12-01,937148070010051,united states,40.0,-100.0,2214566348625267,costa rica,10.0,-84.0,1254,travel counts
2020-12-01,731553183908171,kosovo,42.6,20.85,401821703703677,serbia,43.95,20.933333333333,1464,travel counts
2020-12-01,321538001884900,bosnia and herzegovina,44.0,18.0,401821703703677,serbia,43.95,20.933333333333,1728,travel counts
2020-12-01,314322742593141,denmark,56.0,10.0,627913770953274,sweden,61.0,15.0,4379,travel counts
2020-12-01,1231810770328071,poland,52.0,19.0,627913770953274,sweden,61.0,15.0,1428,travel counts
2020-12-01,623759951440132,norway,61.0,8.0,627913770953274,sweden,61.0,15.0,2736,travel counts
2020-12-01,417158592211893,india,21.0,77.0,346733206197678,indonesia,-0.8349,113.4668,3129,travel counts
2020-12-01,419634095534324,malaysia,2.316667,111.55,346733206197678,indonesia,-0.8349,113.4668,6409,travel counts
2020-12-01,433497307408292,thailand,15.0,101.0,346733206197678,indonesia,-0.8349,113.4668,1741,travel counts
2020-12-01,417158592211893,india,21.0,77.0,1462081337261943,bhutan,27.45,90.5,3581,travel counts
2020-12-01,351886962112263,italy,43.0,12.0,1080265735511471,spain,40.0,-3.0,1573,travel counts
2020-12-01,312478709447704,portugal,38.7,-9.1833333333333,1080265735511471,spain,40.0,-3.0,8608,travel counts
2020-12-01,680120905754069,france,47.0,2.0,1080265735511471,spain,40.0,-3.0,11290,travel counts
2020-12-01,1317763431707213,germany,51.0,10.0,1080265735511471,spain,40.0,-3.0,1304,travel counts
2020-12-01,463167797558589,taiwan,24.0,121.0,346733206197678,indonesia,-0.8349,113.4668,2972,travel counts
2020-12-01,417158592211893,india,21.0,77.0,549126165612289,nepal,26.533333333333,86.733333333333,17533,travel counts
2020-12-01,1212072302300528,guatemala,15.5,-90.25,661116984348270,el salvador,13.668889,-88.866111,1296,travel counts
2020-12-01,937148070010051,united states,40.0,-100.0,661116984348270,el salvador,13.668889,-88.866111,1157,travel counts
2020-12-01,414218989431133,honduras,14.633333,-86.816667,661116984348270,el salvador,13.668889,-88.866111,1006,travel counts
2020-12-01,921744301497079,argentina,-34.0,-64.0,2103842606572854,chile,-31.0,-71.0,1082,travel counts
2020-12-01,475814519825093,belgium,51.0,5.0,852597565113521,united kingdom,54.0,-2.0,1886,travel counts
