ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2021-01-03,2272551262804931,albania,41.0,20.0,731553183908171,kosovo,42.6,20.85,2766,travel counts
2021-01-03,1237068956456866,kuwait,29.166667,47.6,2419372088349100,iraq,33.0,43.0,2339,travel counts
2021-01-03,2318040415151986,algeria,28.0,2.0,2419372088349100,iraq,33.0,43.0,1317,travel counts
2021-01-03,2367165386637842,brazil,-11.0,-53.0,606189189846925,uruguay,-32.733333,-56.65,4246,travel counts
2021-01-03,2414720828591431,romania,46.0,25.0,2282619438622633,austria,48.0,14.0,5019,travel counts
2021-01-03,321538001884900,bosnia and herzegovina,44.0,18.0,2282619438622633,austria,48.0,14.0,1321,travel counts
2021-01-03,400835317162981,croatia,45.25,15.466667,2282619438622633,austria,48.0,14.0,1046,travel counts
2021-01-03,417158592211893,india,21.0,77.0,1462081337261943,bhutan,27.45,90.5,3723,travel counts
2021-01-03,321538001884900,bosnia and herzegovina,44.0,18.0,384833669025234,slovenia,46.0,15.0,3221,travel counts
2021-01-03,597585864063467,united arab emirates,23.783333,54.0,680120905754069,france,47.0,2.0,1145,travel counts
2021-01-03,937148070010051,united states,40.0,-100.0,2272822426127539,puerto rico,18.25,-66.5,8843,travel counts
2021-01-03,571822773304405,lithuania,55.5,24.0,1231810770328071,poland,52.0,19.0,1247,travel counts
2021-01-03,833225000389252,slovakia,49.0,20.0,1231810770328071,poland,52.0,19.0,1073,travel counts
2021-01-03,417045315510881,czech republic,50.0,16.0,1231810770328071,poland,52.0,19.0,1523,travel counts
2021-01-03,1317763431707213,germany,51.0,10.0,627913770953274,sweden,61.0,15.0,1220,travel counts
2021-01-03,417158592211893,india,21.0,77.0,376031519676735,bangladesh,24.016667,89.866667,17323,travel counts
2021-01-03,2414720828591431,romania,46.0,25.0,616857608787515,hungary,47.0,19.0,7335,travel counts
2021-01-03,2419372088349100,iraq,33.0,43.0,1237068956456866,kuwait,29.166667,47.6,4450,travel counts
2021-01-03,505239163341639,estonia,59.0,26.0,331955067734176,finland,64.0,26.0,2705,travel counts
2021-01-03,401821703703677,serbia,43.95,20.933333333333,616857608787515,hungary,47.0,19.0,1646,travel counts
2021-01-03,627913770953274,sweden,61.0,15.0,331955067734176,finland,64.0,26.0,1241,travel counts
2021-01-03,851705715169048,saudi arabia,23.716667,44.116667,376031519676735,bangladesh,24.016667,89.866667,1132,travel counts
2021-01-03,833225000389252,slovakia,49.0,20.0,616857608787515,hungary,47.0,19.0,1474,travel counts
2021-01-03,2282619438622633,austria,48.0,14.0,616857608787515,hungary,47.0,19.0,2732,travel counts
2021-01-03,407219260067826,bulgaria,42.75,25.5,616857608787515,hungary,47.0,19.0,1130,travel counts
2021-01-03,711084376012350,vietnam,14.016666666667,107.9,376031519676735,bangladesh,24.016667,89.866667,1067,travel counts
2021-01-03,365511357395737,laos,19.366667,102.566667,433497307408292,thailand,15.0,101.0,16743,travel counts
2021-01-03,419634095534324,malaysia,2.316667,111.55,433497307408292,thailand,15.0,101.0,4614,travel counts
