ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2020-11-26,937148070010051,united states,40.0,-100.0,381900512398634,ecuador,-1.4666666666667,-78.816666666667,2056,travel counts
2020-11-26,425473528186094,switzerland,46.798562,8.231973,309198619756155,liechtenstein,47.145,9.553889,1571,travel counts
2020-11-26,419634095534324,malaysia,2.316667,111.55,433497307408292,thailand,15.0,101.0,4767,travel counts
2020-11-26,417158592211893,india,21.0,77.0,1462081337261943,bhutan,27.45,90.5,3612,travel counts
2020-11-26,627913770953274,sweden,61.0,15.0,314322742593141,denmark,56.0,10.0,4559,travel counts
2020-11-26,475814519825093,belgium,51.0,5.0,401821703703677,serbia,43.95,20.933333333333,1082,travel counts
2020-11-26,351785358793117,greece,39.0,22.0,407219260067826,bulgaria,42.75,25.5,2327,travel counts
2020-11-26,2318040415151986,algeria,28.0,2.0,2419372088349100,iraq,33.0,43.0,1145,travel counts
2020-11-26,1317763431707213,germany,51.0,10.0,1080265735511471,spain,40.0,-3.0,1113,travel counts
2020-11-26,1317763431707213,germany,51.0,10.0,852597565113521,united kingdom,54.0,-2.0,1838,travel counts
2020-11-26,417158592211893,india,21.0,77.0,376031519676735,bangladesh,24.016667,89.866667,15601,travel counts
2020-11-26,1231810770328071,poland,52.0,19.0,616857608787515,hungary,47.0,19.0,1168,travel counts
2020-11-26,401821703703677,serbia,43.95,20.933333333333,616857608787515,hungary,47.0,19.0,1163,travel counts
2020-11-26,417045315510881,czech republic,50.0,16.0,616857608787515,hungary,47.0,19.0,1443,travel counts
2020-11-26,2419372088349100,iraq,33.0,43.0,1237068956456866,kuwait,29.166667,47.6,2148,travel counts
2020-11-26,351886962112263,italy,43.0,12.0,616857608787515,hungary,47.0,19.0,1449,travel counts
2020-11-26,2282619438622633,austria,48.0,14.0,616857608787515,hungary,47.0,19.0,7222,travel counts
2020-11-26,711084376012350,vietnam,14.016666666667,107.9,376031519676735,bangladesh,24.016667,89.866667,1195,travel counts
2020-11-26,505239163341639,estonia,59.0,26.0,331955067734176,finland,64.0,26.0,1126,travel counts
2020-11-26,1317763431707213,germany,51.0,10.0,616857608787515,hungary,47.0,19.0,4127,travel counts
2020-11-26,2414720828591431,romania,46.0,25.0,616857608787515,hungary,47.0,19.0,4610,travel counts
2020-11-26,343315869635106,philippines,11.333330555556,123.01666944444,1237068956456866,kuwait,29.166667,47.6,1044,travel counts
2020-11-26,833225000389252,slovakia,49.0,20.0,616857608787515,hungary,47.0,19.0,3072,travel counts
2020-11-26,642311629554632,cambodia,12.733333,105.666667,433497307408292,thailand,15.0,101.0,8461,travel counts
2020-11-26,346733206197678,indonesia,-0.8349,113.4668,433497307408292,thailand,15.0,101.0,1814,travel counts
2020-11-26,657349034710714,colombia,3.816667,-73.916667,381900512398634,ecuador,-1.4666666666667,-78.816666666667,3820,travel counts
2020-11-26,345922999375723,bolivia,-17.056869611111,-64.991228611111,921744301497079,argentina,-34.0,-64.0,1197,travel counts
2020-11-26,587958885041696,ghana,8.0,-1.0,2900912886801030,togo,8.25,1.183333,1037,travel counts
2020-11-26,1693686944068084,ireland,53.4469834801,-7.08056729059,852597565113521,united kingdom,54.0,-2.0,8444,travel counts
2020-11-26,475814519825093,belgium,51.0,5.0,852597565113521,united kingdom,54.0,-2.0,2010,travel counts
2020-11-26,1317763431707213,germany,51.0,10.0,314322742593141,denmark,56.0,10.0,3992,travel counts
2020-11-26,731553183908171,kosovo,42.6,20.85,401821703703677,serbia,43.95,20.933333333333,1552,travel counts
2020-11-26,851705715169048,saudi arabia,23.716667,44.116667,376031519676735,bangladesh,24.016667,89.866667,1063,travel counts
2020-11-26,627913770953274,sweden,61.0,15.0,331955067734176,finland,64.0,26.0,1384,travel counts
2020-11-26,312478709447704,portugal,38.7,-9.1833333333333,1080265735511471,spain,40.0,-3.0,6577,travel counts
2020-11-26,680120905754069,france,47.0,2.0,1080265735511471,spain,40.0,-3.0,16246,travel counts
2020-11-26,1080265735511471,spain,40.0,-3.0,312478709447704,portugal,38.7,-9.1833333333333,7092,travel counts
2020-11-26,475814519825093,belgium,51.0,5.0,362070071076950,netherlands,52.316666666667,5.55,23678,travel counts
2020-11-26,414218989431133,honduras,14.633333,-86.816667,661116984348270,el salvador,13.668889,-88.866111,1189,travel counts
2020-11-26,937148070010051,united states,40.0,-100.0,661116984348270,el salvador,13.668889,-88.866111,1132,travel counts
2020-11-26,2247289335332676,turkey,39.0,36.0,2419372088349100,iraq,33.0,43.0,2793,travel counts
2020-11-26,1231810770328071,poland,52.0,19.0,571822773304405,lithuania,55.5,24.0,1617,travel counts
2020-11-26,1983580781764432,peru,-8.0,-78.0,381900512398634,ecuador,-1.4666666666667,-78.816666666667,1220,travel counts
2020-11-26,331955067734176,finland,64.0,26.0,505239163341639,estonia,59.0,26.0,1621,travel counts
2020-11-26,852597565113521,united kingdom,54.0,-2.0,1693686944068084,ireland,53.4469834801,-7.08056729059,8310,travel counts
2020-11-26,2367165386637842,brazil,-11.0,-53.0,427725857796526,paraguay,-23.266667,-58.083333,8429,travel counts
2020-11-26,2900912886801030,togo,8.25,1.183333,587958885041696,ghana,8.0,-1.0,1094,travel counts
2020-11-26,343315869635106,philippines,11.333330555556,123.01666944444,587958885041696,ghana,8.0,-1.0,5380,travel counts
2020-11-26,2367165386637842,brazil,-11.0,-53.0,937148070010051,united states,40.0,-100.0,1245,travel counts
2020-11-26,417158592211893,india,21.0,77.0,937148070010051,united states,40.0,-100.0,1514,travel counts
2020-11-26,452507115497292,nigeria,9.0,8.0,937148070010051,united states,40.0,-100.0,4089,travel counts
2020-11-26,711084376012350,vietnam,14.016666666667,107.9,365511357395737,laos,19.366667,102.566667,10775,travel counts
2020-11-26,1983580781764432,peru,-8.0,-78.0,937148070010051,united states,40.0,-100.0,1071,travel counts
2020-11-26,657349034710714,colombia,3.816667,-73.916667,937148070010051,united states,40.0,-100.0,2566,travel counts
2020-11-26,2272822426127539,puerto rico,18.25,-66.5,937148070010051,united states,40.0,-100.0,6468,travel counts
2020-11-26,792883017828749,mexico,23.316667,-102.366667,937148070010051,united states,40.0,-100.0,69819,travel counts
2020-11-26,661116984348270,el salvador,13.668889,-88.866111,937148070010051,united states,40.0,-100.0,1092,travel counts
2020-11-26,2214566348625267,costa rica,10.0,-84.0,937148070010051,united states,40.0,-100.0,1071,travel counts
2020-11-26,810648062654687,canada,56.0,-109.0,937148070010051,united states,40.0,-100.0,7659,travel counts
2020-11-26,1212072302300528,guatemala,15.5,-90.25,937148070010051,united states,40.0,-100.0,1537,travel counts
2020-11-26,346733206197678,indonesia,-0.8349,113.4668,937148070010051,united states,40.0,-100.0,1088,travel counts
2020-11-26,1046047628918648,dominican republic,19.0,-70.666667,937148070010051,united states,40.0,-100.0,3121,travel counts
2020-11-26,433497307408292,thailand,15.0,101.0,365511357395737,laos,19.366667,102.566667,13278,travel counts
2020-11-26,381900512398634,ecuador,-1.4666666666667,-78.816666666667,937148070010051,united states,40.0,-100.0,2346,travel counts
2020-11-26,343315869635106,philippines,11.333330555556,123.01666944444,937148070010051,united states,40.0,-100.0,2640,travel counts
2020-11-26,2367165386637842,brazil,-11.0,-53.0,921744301497079,argentina,-34.0,-64.0,2237,travel counts
