ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2020-08-30,433497307408292,thailand,15.0,101.0,365511357395737,laos,19.366667,102.566667,10044,travel counts
2020-08-30,343315869635106,philippines,11.333330555556,123.01666944444,817571401952819,qatar,25.269535,51.212767,1010,travel counts
2020-08-30,711084376012350,vietnam,14.016666666667,107.9,365511357395737,laos,19.366667,102.566667,11800,travel counts
2020-08-30,417158592211893,india,21.0,77.0,549126165612289,nepal,26.533333333333,86.733333333333,14572,travel counts
2020-08-30,321538001884900,bosnia and herzegovina,44.0,18.0,401821703703677,serbia,43.95,20.933333333333,5393,travel counts
2020-08-30,2230412020541290,montenegro,42.766667,19.216667,401821703703677,serbia,43.95,20.933333333333,1760,travel counts
2020-08-30,422079025311801,oman,20.233333,55.966667,597585864063467,united arab emirates,23.783333,54.0,1279,travel counts
2020-08-30,343315869635106,philippines,11.333330555556,123.01666944444,597585864063467,united arab emirates,23.783333,54.0,2024,travel counts
2020-08-30,419387851957862,egypt,26.0,29.0,597585864063467,united arab emirates,23.783333,54.0,1266,travel counts
2020-08-30,1231810770328071,poland,52.0,19.0,417045315510881,czech republic,50.0,16.0,6966,travel counts
2020-08-30,400835317162981,croatia,45.25,15.466667,417045315510881,czech republic,50.0,16.0,6504,travel counts
2020-08-30,351886962112263,italy,43.0,12.0,417045315510881,czech republic,50.0,16.0,1726,travel counts
2020-08-30,2282619438622633,austria,48.0,14.0,417045315510881,czech republic,50.0,16.0,6048,travel counts
2020-08-30,417045315510881,czech republic,50.0,16.0,400835317162981,croatia,45.25,15.466667,1040,travel counts
2020-08-30,616857608787515,hungary,47.0,19.0,400835317162981,croatia,45.25,15.466667,1325,travel counts
2020-08-30,384833669025234,slovenia,46.0,15.0,400835317162981,croatia,45.25,15.466667,2856,travel counts
2020-08-30,1317763431707213,germany,51.0,10.0,400835317162981,croatia,45.25,15.466667,3434,travel counts
2020-08-30,2282619438622633,austria,48.0,14.0,400835317162981,croatia,45.25,15.466667,2449,travel counts
2020-08-30,362070071076950,netherlands,52.316666666667,5.55,852597565113521,united kingdom,54.0,-2.0,1953,travel counts
2020-08-30,417158592211893,india,21.0,77.0,852597565113521,united kingdom,54.0,-2.0,1145,travel counts
2020-08-30,351785358793117,greece,39.0,22.0,852597565113521,united kingdom,54.0,-2.0,13394,travel counts
2020-08-30,312478709447704,portugal,38.7,-9.1833333333333,852597565113521,united kingdom,54.0,-2.0,4593,travel counts
2020-08-30,400835317162981,croatia,45.25,15.466667,852597565113521,united kingdom,54.0,-2.0,1434,travel counts
2020-08-30,535485520310127,cyprus,35.0,33.0,852597565113521,united kingdom,54.0,-2.0,1871,travel counts
2020-08-30,1231810770328071,poland,52.0,19.0,852597565113521,united kingdom,54.0,-2.0,6804,travel counts
2020-08-30,616857608787515,hungary,47.0,19.0,852597565113521,united kingdom,54.0,-2.0,1258,travel counts
2020-08-30,937148070010051,united states,40.0,-100.0,852597565113521,united kingdom,54.0,-2.0,1172,travel counts
2020-08-30,2247289335332676,turkey,39.0,36.0,852597565113521,united kingdom,54.0,-2.0,7907,travel counts
2020-08-30,351886962112263,italy,43.0,12.0,852597565113521,united kingdom,54.0,-2.0,7373,travel counts
2020-08-30,2414720828591431,romania,46.0,25.0,852597565113521,united kingdom,54.0,-2.0,3532,travel counts
2020-08-30,680120905754069,france,47.0,2.0,852597565113521,united kingdom,54.0,-2.0,8906,travel counts
2020-08-30,1080265735511471,spain,40.0,-3.0,852597565113521,united kingdom,54.0,-2.0,5930,travel counts
2020-08-30,1693686944068084,ireland,53.4469834801,-7.08056729059,852597565113521,united kingdom,54.0,-2.0,17737,travel counts
2020-08-30,475814519825093,belgium,51.0,5.0,852597565113521,united kingdom,54.0,-2.0,1684,travel counts
2020-08-30,366682297538943,pakistan,29.0,69.0,597585864063467,united arab emirates,23.783333,54.0,2730,travel counts
2020-08-30,417158592211893,india,21.0,77.0,597585864063467,united arab emirates,23.783333,54.0,4080,travel counts
2020-08-30,407219260067826,bulgaria,42.75,25.5,852597565113521,united kingdom,54.0,-2.0,1766,travel counts
2020-08-30,1317763431707213,germany,51.0,10.0,852597565113521,united kingdom,54.0,-2.0,4547,travel counts
2020-08-30,321538001884900,bosnia and herzegovina,44.0,18.0,400835317162981,croatia,45.25,15.466667,6092,travel counts
2020-08-30,1231810770328071,poland,52.0,19.0,400835317162981,croatia,45.25,15.466667,1686,travel counts
2020-08-30,852597565113521,united kingdom,54.0,-2.0,351886962112263,italy,43.0,12.0,7253,travel counts
2020-08-30,362070071076950,netherlands,52.316666666667,5.55,351886962112263,italy,43.0,12.0,2108,travel counts
2020-08-30,417158592211893,india,21.0,77.0,351886962112263,italy,43.0,12.0,1056,travel counts
2020-08-30,351785358793117,greece,39.0,22.0,351886962112263,italy,43.0,12.0,3954,travel counts
2020-08-30,2666999523371674,san marino,43.933333333333,12.466666666667,351886962112263,italy,43.0,12.0,3767,travel counts
2020-08-30,400835317162981,croatia,45.25,15.466667,351886962112263,italy,43.0,12.0,2594,travel counts
2020-08-30,2272551262804931,albania,41.0,20.0,351886962112263,italy,43.0,12.0,1583,travel counts
2020-08-30,425473528186094,switzerland,46.798562,8.231973,351886962112263,italy,43.0,12.0,14293,travel counts
