ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2021-02-03,597585864063467,united arab emirates,23.783333,54.0,817571401952819,qatar,25.269535,51.212767,1098,travel counts
2021-02-03,345922999375723,bolivia,-17.056869611111,-64.991228611111,2367165386637842,brazil,-11.0,-53.0,1283,travel counts
2021-02-03,312478709447704,portugal,38.7,-9.1833333333333,2367165386637842,brazil,-11.0,-53.0,1363,travel counts
2021-02-03,937148070010051,united states,40.0,-100.0,2367165386637842,brazil,-11.0,-53.0,1455,travel counts
2021-02-03,433497307408292,thailand,15.0,101.0,642311629554632,cambodia,12.733333,105.666667,8041,travel counts
2021-02-03,417158592211893,india,21.0,77.0,597585864063467,united arab emirates,23.783333,54.0,6243,travel counts
2021-02-03,404888597011746,luxembourg,49.77,6.13,475814519825093,belgium,51.0,5.0,6756,travel counts
2021-02-03,362070071076950,netherlands,52.316666666667,5.55,475814519825093,belgium,51.0,5.0,18703,travel counts
2021-02-03,1317763431707213,germany,51.0,10.0,475814519825093,belgium,51.0,5.0,9330,travel counts
2021-02-03,343315869635106,philippines,11.333330555556,123.01666944444,597585864063467,united arab emirates,23.783333,54.0,1764,travel counts
2021-02-03,343315869635106,philippines,11.333330555556,123.01666944444,587958885041696,ghana,8.0,-1.0,7270,travel counts
2021-02-03,810648062654687,canada,56.0,-109.0,937148070010051,united states,40.0,-100.0,11466,travel counts
2021-02-03,381900512398634,ecuador,-1.4666666666667,-78.816666666667,937148070010051,united states,40.0,-100.0,1644,travel counts
2021-02-03,290913558509638,haiti,19.1,-72.33,601856040330843,jamaica,18.1823878,-77.3217773,1331,travel counts
2021-02-03,314322742593141,denmark,56.0,10.0,1317763431707213,germany,51.0,10.0,3702,travel counts
2021-02-03,680120905754069,france,47.0,2.0,475814519825093,belgium,51.0,5.0,19889,travel counts
2021-02-03,366682297538943,pakistan,29.0,69.0,597585864063467,united arab emirates,23.783333,54.0,2726,travel counts
2021-02-03,376031519676735,bangladesh,24.016667,89.866667,597585864063467,united arab emirates,23.783333,54.0,1113,travel counts
2021-02-03,852597565113521,united kingdom,54.0,-2.0,475814519825093,belgium,51.0,5.0,1859,travel counts
2021-02-03,937148070010051,united states,40.0,-100.0,417158592211893,india,21.0,77.0,1445,travel counts
2021-02-03,937148070010051,united states,40.0,-100.0,343315869635106,philippines,11.333330555556,123.01666944444,2585,travel counts
2021-02-03,549126165612289,nepal,26.533333333333,86.733333333333,417158592211893,india,21.0,77.0,16907,travel counts
2021-02-03,616857608787515,hungary,47.0,19.0,1317763431707213,germany,51.0,10.0,4064,travel counts
2021-02-03,616857608787515,hungary,47.0,19.0,2414720828591431,romania,46.0,25.0,5061,travel counts
2021-02-03,851705715169048,saudi arabia,23.716667,44.116667,417158592211893,india,21.0,77.0,1880,travel counts
2021-02-03,851705715169048,saudi arabia,23.716667,44.116667,343315869635106,philippines,11.333330555556,123.01666944444,3935,travel counts
2021-02-03,1231810770328071,poland,52.0,19.0,627913770953274,sweden,61.0,15.0,1155,travel counts
2021-02-03,351886962112263,italy,43.0,12.0,1080265735511471,spain,40.0,-3.0,1793,travel counts
2021-02-03,1231810770328071,poland,52.0,19.0,833225000389252,slovakia,49.0,20.0,1594,travel counts
2021-02-03,1231810770328071,poland,52.0,19.0,362070071076950,netherlands,52.316666666667,5.55,2195,travel counts
2021-02-03,2367165386637842,brazil,-11.0,-53.0,312478709447704,portugal,38.7,-9.1833333333333,1285,travel counts
2021-02-03,417045315510881,czech republic,50.0,16.0,833225000389252,slovakia,49.0,20.0,3872,travel counts
2021-02-03,1317763431707213,germany,51.0,10.0,833225000389252,slovakia,49.0,20.0,1594,travel counts
2021-02-03,1317763431707213,germany,51.0,10.0,362070071076950,netherlands,52.316666666667,5.55,21055,travel counts
2021-02-03,731553183908171,kosovo,42.6,20.85,2272551262804931,albania,41.0,20.0,1166,travel counts
2021-02-03,384833669025234,slovenia,46.0,15.0,2282619438622633,austria,48.0,14.0,2783,travel counts
2021-02-03,616857608787515,hungary,47.0,19.0,2282619438622633,austria,48.0,14.0,7274,travel counts
2021-02-03,851705715169048,saudi arabia,23.716667,44.116667,366682297538943,pakistan,29.0,69.0,1405,travel counts
2021-02-03,851705715169048,saudi arabia,23.716667,44.116667,419387851957862,egypt,26.0,29.0,2176,travel counts
2021-02-03,571822773304405,lithuania,55.5,24.0,1231810770328071,poland,52.0,19.0,1670,travel counts
2021-02-03,433497307408292,thailand,15.0,101.0,365511357395737,laos,19.366667,102.566667,12184,travel counts
2021-02-03,365511357395737,laos,19.366667,102.566667,711084376012350,vietnam,14.016666666667,107.9,8469,travel counts
2021-02-03,642311629554632,cambodia,12.733333,105.666667,711084376012350,vietnam,14.016666666667,107.9,4290,travel counts
2021-02-03,433497307408292,thailand,15.0,101.0,346733206197678,indonesia,-0.8349,113.4668,1913,travel counts
2021-02-03,623759951440132,norway,61.0,8.0,627913770953274,sweden,61.0,15.0,2184,travel counts
2021-02-03,1231810770328071,poland,52.0,19.0,616857608787515,hungary,47.0,19.0,1197,travel counts
2021-02-03,2282619438622633,austria,48.0,14.0,616857608787515,hungary,47.0,19.0,6817,travel counts
2021-02-03,351886962112263,italy,43.0,12.0,616857608787515,hungary,47.0,19.0,1508,travel counts
2021-02-03,401821703703677,serbia,43.95,20.933333333333,616857608787515,hungary,47.0,19.0,1210,travel counts
2021-02-03,851705715169048,saudi arabia,23.716667,44.116667,376031519676735,bangladesh,24.016667,89.866667,1195,travel counts
2021-02-03,833225000389252,slovakia,49.0,20.0,1231810770328071,poland,52.0,19.0,1676,travel counts
2021-02-03,419387851957862,egypt,26.0,29.0,2318040415151986,algeria,28.0,2.0,1436,travel counts
