,feature_asym,importance_mean,importance_std,mae_baseline
0,pair_id,0.0,0.0,0.03543510197237591
1,date,0.11681916201854844,0.0008716078673708369,0.03543510197237591
2,new_cases_per_million_i,0.017965947715302445,0.0003919342288452775,0.03543510197237591
3,new_deaths_per_million_i,0.01158712745706944,0.00019879064712849254,0.03543510197237591
4,new_cases_per_million_j,0.010486737727847044,0.00026274357621111833,0.03543510197237591
5,new_deaths_per_million_j,0.014436228300389833,0.0002442454679375699,0.03543510197237591
6,c1_schoolclosing_i,0.04341300581659553,0.0005949073005037217,0.03543510197237591
7,c1_schoolclosing_j,0.031249673109138665,0.0002531861707476874,0.03543510197237591
8,c2_workplaceclosing_i,0.030581596431366626,0.00022133808569373367,0.03543510197237591
9,c2_workplaceclosing_j,0.027245091219534084,0.0003964177619319589,0.03543510197237591
10,c3_cancel_events_i,0.03914905149691385,0.00045518520008810796,0.03543510197237591
11,c3_cancel_events_j,0.03148078533692423,0.0004862806132019077,0.03543510197237591
12,c4_restr_gather_i,0.03792220286361351,0.0005702914449949891,0.03543510197237591
13,c4_restr_gather_j,0.022655372441030032,0.0003605714132463548,0.03543510197237591
14,c5_closepublictransport_i,0.04118455238024704,0.0004348747310942437,0.03543510197237591
15,c5_closepublictransport_j,0.03556397279814935,0.0006034234452077572,0.03543510197237591
16,c6_stay_home_i,0.024818850964057098,0.0002620130553270562,0.03543510197237591
17,c6_stay_home_j,0.02887998438462493,0.00041782154890599127,0.03543510197237591
18,c7_restr_internal_move_i,0.055442350328087676,0.0006153127091963775,0.03543510197237591
19,c7_restr_internal_move_j,0.05165351293016589,0.0005140731200328168,0.03543510197237591
20,c8_int_trvl_controls_i,0.015177975791791073,0.00029003365340973277,0.03543510197237591
21,c8_int_trvl_controls_j,0.037163530959532294,0.0003807631940188908,0.03543510197237591
22,h2_testingpolicy_i,0.023345453929483385,0.0003939660553244713,0.03543510197237591
23,h2_testingpolicy_j,0.024008276290257417,0.0003481663873596771,0.03543510197237591
24,h3_contacttracing_i,0.03866014945921377,0.0005342669870186054,0.03543510197237591
25,h3_contacttracing_j,0.0322793087237513,0.0004971432026109264,0.03543510197237591
