,feature_asym,importance_mean,importance_std,mae_baseline
0,pair_id,0.0,0.0,0.05318193005898468
1,date,0.02406419718388838,0.0001549250491941804,0.05318193005898468
2,new_cases_per_million_i,0.018514837524660748,0.00013796784300251278,0.05318193005898468
3,new_deaths_per_million_i,0.024009888329164238,0.0002116831808822257,0.05318193005898468
4,new_cases_per_million_j,0.015800378867795572,0.00017561575682786953,0.05318193005898468
5,new_deaths_per_million_j,0.01752571232937235,0.00020809612012731704,0.05318193005898468
6,c1_schoolclosing_i,0.03388792234094954,0.0003334567527096904,0.05318193005898468
7,c1_schoolclosing_j,0.029222036472139057,0.0003690146067263938,0.05318193005898468
8,c2_workplaceclosing_i,0.011765103573935164,0.00010376521329203203,0.05318193005898468
9,c2_workplaceclosing_j,0.012248355998157375,0.0001313404992797378,0.05318193005898468
10,c3_cancel_events_i,0.020694305042931814,0.0001411735659978423,0.05318193005898468
11,c3_cancel_events_j,0.01397106088279954,0.00011883706536701746,0.05318193005898468
12,c4_restr_gather_i,0.02376345209656216,0.00020960954144895534,0.05318193005898468
13,c4_restr_gather_j,0.02033058506405084,0.00023432174312812973,0.05318193005898468
14,c5_closepublictransport_i,0.009519731410594246,0.00012651218634306214,0.05318193005898468
15,c5_closepublictransport_j,0.008064725846712598,0.00012827686157438172,0.05318193005898468
16,c6_stay_home_i,0.0121613651954717,0.00015729266486999368,0.05318193005898468
17,c6_stay_home_j,0.015791705990292837,0.00012649006725325802,0.05318193005898468
18,c7_restr_internal_move_i,0.01255949393864932,0.00016399918927042826,0.05318193005898468
19,c7_restr_internal_move_j,0.01339309143091993,0.00011895568581528166,0.05318193005898468
20,c8_int_trvl_controls_i,0.021687146179414234,0.00023325060493490746,0.05318193005898468
21,c8_int_trvl_controls_j,0.020333066192122586,0.00032089689473263047,0.05318193005898468
22,h2_testingpolicy_i,0.017710277575407895,0.00017853849657571805,0.05318193005898468
23,h2_testingpolicy_j,0.021971794357932135,0.00020842897388239745,0.05318193005898468
24,h3_contacttracing_i,0.013398767455694021,0.00011122878053595782,0.05318193005898468
25,h3_contacttracing_j,0.014379986995620458,0.00017116696802425125,0.05318193005898468
