,feature_asym,importance_mean,importance_std,mae_baseline
0,pair_id,0.0,0.0,0.17905979764086594
1,date,0.14499680476457497,0.0008052401840298255,0.17905979764086594
2,new_cases_per_million_i,0.0003038193683236962,0.00010140619620647676,0.17905979764086594
3,new_deaths_per_million_i,0.0033441124677328405,0.00010586689124012222,0.17905979764086594
4,new_cases_per_million_j,0.00029152663959031155,0.0001027131022591616,0.17905979764086594
5,new_deaths_per_million_j,0.003347726124488645,7.550245896358195e-05,0.17905979764086594
6,c1_schoolclosing_i,0.0033334800090033313,0.00011507274787546704,0.17905979764086594
7,c1_schoolclosing_j,0.0033079933987660457,0.00017034034683214213,0.17905979764086594
8,c2_workplaceclosing_i,0.0014732651888404197,4.583791580097489e-05,0.17905979764086594
9,c2_workplaceclosing_j,0.0014385312823168767,4.716842715342968e-05,0.17905979764086594
10,c3_cancel_events_i,-4.657204938418591e-05,7.60145865989493e-05,0.17905979764086594
11,c3_cancel_events_j,-3.549717568750444e-05,8.065798704612601e-05,0.17905979764086594
12,c4_restr_gather_i,0.0028294159695115505,0.00018763461608626168,0.17905979764086594
13,c4_restr_gather_j,0.0028383219404042757,0.00016420624609970305,0.17905979764086594
14,c5_closepublictransport_i,0.0004953869730003086,5.5905142401934524e-05,0.17905979764086594
15,c5_closepublictransport_j,0.0005366660575712945,5.19722536307776e-05,0.17905979764086594
16,c6_stay_home_i,0.0010823680644224537,5.837745063598815e-05,0.17905979764086594
17,c6_stay_home_j,0.001063690287907809,5.986408531279786e-05,0.17905979764086594
18,c7_restr_internal_move_i,0.0005069288317193776,7.099818110224084e-05,0.17905979764086594
19,c7_restr_internal_move_j,0.0005179183713969387,5.5433928894874155e-05,0.17905979764086594
20,c8_int_trvl_controls_i,0.0007071834276387689,4.1227223139923236e-05,0.17905979764086594
21,c8_int_trvl_controls_j,0.0007186066789422185,7.620331987575448e-05,0.17905979764086594
22,h2_testingpolicy_i,0.003661027148579421,0.00019384288541625155,0.17905979764086594
23,h2_testingpolicy_j,0.0036956226862586705,0.00019957537594039601,0.17905979764086594
24,h3_contacttracing_i,-0.0001439890775916941,1.6555687551207452e-05,0.17905979764086594
25,h3_contacttracing_j,-0.0001518526491665284,2.095613274187837e-05,0.17905979764086594
